thickness,RE,Umach,AOA,Cl,Cdt,Cdp,Cdf,Cm
12,4.00E+05,0.5,8,0.865043177,2.46E-02,1.85E-02,6.02E-03,-3.04E-02
12,4.00E+05,0.5,8.5,0.870833575,2.96E-02,2.43E-02,5.33E-03,-3.35E-02
12,4.00E+05,0.5,9,0.858389039,3.62E-02,3.15E-02,4.73E-03,-3.41E-02
12,4.00E+05,0.5,9.5,0.83130047,4.44E-02,4.00E-02,4.32E-03,-3.12E-02
12,4.00E+05,0.5,10,0.79098416,5.38E-02,4.97E-02,4.10E-03,-2.50E-02
12,4.00E+05,0.55,0,-6.91E-13,1.21E-02,3.03E-03,9.05E-03,-3.55E-13
12,4.00E+05,0.55,1,0.125289285,1.22E-02,3.15E-03,9.01E-03,-2.07E-03
12,4.00E+05,0.55,2,0.250275659,1.25E-02,3.53E-03,8.92E-03,-4.33E-03
12,4.00E+05,0.55,3,0.374604866,1.30E-02,4.19E-03,8.76E-03,-7.00E-03
12,4.00E+05,0.55,4,0.497670422,1.37E-02,5.19E-03,8.52E-03,-1.03E-02
12,4.00E+05,0.55,5,0.618230053,1.48E-02,6.66E-03,8.17E-03,-1.48E-02
12,4.00E+05,0.55,5.5,0.675443505,1.57E-02,7.80E-03,7.91E-03,-1.78E-02
12,4.00E+05,0.55,6,0.725736939,1.72E-02,9.71E-03,7.52E-03,-2.18E-02
12,4.00E+05,0.55,6.5,0.768223949,1.97E-02,1.27E-02,7.02E-03,-2.63E-02
12,4.00E+05,0.55,7,0.799608955,2.33E-02,1.69E-02,6.40E-03,-3.10E-02
12,4.00E+05,0.55,7.5,0.815237683,2.81E-02,2.24E-02,5.71E-03,-3.50E-02
12,4.00E+05,0.55,8,0.809198853,3.43E-02,2.92E-02,5.06E-03,-3.69E-02
12,4.00E+05,0.55,8.5,0.782438629,4.21E-02,3.75E-02,4.55E-03,-3.47E-02
12,4.00E+05,0.55,9,0.742268079,5.07E-02,4.64E-02,4.29E-03,-2.93E-02
12,4.00E+05,0.55,9.5,0.69951078,6.14E-02,5.73E-02,4.09E-03,-1.99E-02
12,4.00E+05,0.55,10,0.672810541,7.05E-02,6.63E-02,4.13E-03,-1.39E-02
12,4.00E+05,0.6,0,5.75E-13,1.22E-02,3.24E-03,8.95E-03,-1.97E-13
12,4.00E+05,0.6,1,0.131034216,1.23E-02,3.38E-03,8.92E-03,-2.48E-03
12,4.00E+05,0.6,2,0.26184606,1.26E-02,3.81E-03,8.81E-03,-5.27E-03
12,4.00E+05,0.6,3,0.39213569,1.32E-02,4.57E-03,8.62E-03,-8.74E-03
12,4.00E+05,0.6,4,0.521153995,1.41E-02,5.77E-03,8.34E-03,-1.35E-02
12,4.00E+05,0.6,5,0.640483463,1.64E-02,8.67E-03,7.76E-03,-2.12E-02
12,4.00E+05,0.6,5.5,0.690050908,1.91E-02,1.18E-02,7.30E-03,-2.62E-02
12,4.00E+05,0.6,6,0.730374683,2.29E-02,1.61E-02,6.73E-03,-3.13E-02
12,4.00E+05,0.6,6.5,0.753904313,2.78E-02,2.17E-02,6.08E-03,-3.58E-02
12,4.00E+05,0.6,7,0.755293499,3.39E-02,2.85E-02,5.39E-03,-3.80E-02
12,4.00E+05,0.6,7.5,0.731193371,4.12E-02,3.64E-02,4.86E-03,-3.63E-02
12,4.00E+05,0.6,8,0.691677937,4.97E-02,4.52E-02,4.53E-03,-3.05E-02
12,4.00E+05,0.6,8.5,0.648225452,5.88E-02,5.44E-02,4.35E-03,-2.27E-02
12,4.00E+05,0.6,9,0.610770722,6.82E-02,6.40E-02,4.26E-03,-1.47E-02
12,4.00E+05,0.6,9.5,0.582246384,7.78E-02,7.36E-02,4.23E-03,-7.40E-03
12,4.00E+05,0.6,10,0.561062592,8.75E-02,8.33E-02,4.23E-03,-5.98E-04
12,5.00E+05,0.05,0,3.52E-12,1.13E-02,2.18E-03,9.16E-03,5.22E-13
12,5.00E+05,0.05,1,0.106059112,1.14E-02,2.25E-03,9.14E-03,-9.31E-04
12,5.00E+05,0.05,2,0.211850351,1.16E-02,2.49E-03,9.09E-03,-1.89E-03
12,5.00E+05,0.05,3,0.317123374,1.19E-02,2.88E-03,9.00E-03,-2.89E-03
12,5.00E+05,0.05,4,0.421569415,1.23E-02,3.45E-03,8.89E-03,-3.96E-03
12,5.00E+05,0.05,5,0.524863263,1.29E-02,4.20E-03,8.73E-03,-5.13E-03
12,5.00E+05,0.05,5.5,0.575957416,1.33E-02,4.66E-03,8.64E-03,-5.76E-03
12,5.00E+05,0.05,6,0.626610296,1.37E-02,5.17E-03,8.54E-03,-6.43E-03
12,5.00E+05,0.05,6.5,0.676766606,1.42E-02,5.73E-03,8.43E-03,-7.13E-03
12,5.00E+05,0.05,7,0.726357978,1.47E-02,6.36E-03,8.31E-03,-7.88E-03
12,5.00E+05,0.05,7.5,0.775307783,1.52E-02,7.06E-03,8.18E-03,-8.67E-03
12,5.00E+05,0.05,8,0.823515256,1.59E-02,7.83E-03,8.04E-03,-9.51E-03
12,5.00E+05,0.05,8.5,0.870876903,1.66E-02,8.67E-03,7.88E-03,-1.04E-02
12,5.00E+05,0.05,9,0.917261413,1.73E-02,9.61E-03,7.72E-03,-1.14E-02
12,5.00E+05,0.05,9.5,0.962535345,1.82E-02,1.06E-02,7.55E-03,-1.24E-02
12,5.00E+05,0.05,10,1.006534321,1.91E-02,1.18E-02,7.36E-03,-1.35E-02
12,5.00E+05,0.1,0,3.74E-12,1.13E-02,2.19E-03,9.15E-03,1.25E-12
12,5.00E+05,0.1,1,0.106425016,1.14E-02,2.27E-03,9.13E-03,-9.47E-04
12,5.00E+05,0.1,2,0.212580112,1.16E-02,2.50E-03,9.08E-03,-1.92E-03
12,5.00E+05,0.1,3,0.318212606,1.19E-02,2.90E-03,8.99E-03,-2.94E-03
12,5.00E+05,0.1,4,0.423010326,1.23E-02,3.47E-03,8.87E-03,-4.04E-03
12,5.00E+05,0.1,5,0.526643047,1.30E-02,4.23E-03,8.72E-03,-5.24E-03
12,5.00E+05,0.1,5.5,0.577898822,1.33E-02,4.69E-03,8.62E-03,-5.89E-03
12,5.00E+05,0.1,6,0.628707117,1.37E-02,5.21E-03,8.52E-03,-6.57E-03
12,5.00E+05,0.1,6.5,0.679010024,1.42E-02,5.78E-03,8.41E-03,-7.30E-03
12,5.00E+05,0.1,7,0.728737629,1.47E-02,6.42E-03,8.29E-03,-8.06E-03
12,5.00E+05,0.1,7.5,0.777807832,1.53E-02,7.12E-03,8.15E-03,-8.88E-03
12,5.00E+05,0.1,8,0.826119323,1.59E-02,7.90E-03,8.01E-03,-9.75E-03
12,5.00E+05,0.1,8.5,0.873563402,1.66E-02,8.76E-03,7.85E-03,-1.07E-02
12,5.00E+05,0.1,9,0.920004233,1.74E-02,9.71E-03,7.69E-03,-1.17E-02
12,5.00E+05,0.1,9.5,0.965293121,1.83E-02,1.08E-02,7.51E-03,-1.27E-02
12,5.00E+05,0.1,10,1.009267879,1.92E-02,1.19E-02,7.32E-03,-1.39E-02
12,5.00E+05,0.15,0,1.02E-11,1.13E-02,2.21E-03,9.13E-03,2.76E-12
12,5.00E+05,0.15,1,0.107045078,1.14E-02,2.29E-03,9.11E-03,-9.75E-04
12,5.00E+05,0.15,2,0.213817151,1.16E-02,2.53E-03,9.06E-03,-1.98E-03
12,5.00E+05,0.15,3,0.320059129,1.19E-02,2.93E-03,8.97E-03,-3.03E-03
12,5.00E+05,0.15,4,0.42545352,1.24E-02,3.51E-03,8.85E-03,-4.17E-03
12,5.00E+05,0.15,5,0.529660434,1.30E-02,4.29E-03,8.69E-03,-5.42E-03
12,5.00E+05,0.15,5.5,0.581190518,1.33E-02,4.75E-03,8.60E-03,-6.10E-03
12,5.00E+05,0.15,6,0.632261715,1.38E-02,5.28E-03,8.49E-03,-6.82E-03
12,5.00E+05,0.15,6.5,0.682812127,1.42E-02,5.86E-03,8.37E-03,-7.58E-03
12,5.00E+05,0.15,7,0.732769246,1.48E-02,6.51E-03,8.25E-03,-8.39E-03
12,5.00E+05,0.15,7.5,0.782038937,1.53E-02,7.23E-03,8.11E-03,-9.25E-03
12,5.00E+05,0.15,8,0.830528524,1.60E-02,8.03E-03,7.96E-03,-1.02E-02
12,5.00E+05,0.15,8.5,0.878099593,1.67E-02,8.91E-03,7.80E-03,-1.12E-02
12,5.00E+05,0.15,9,0.924625792,1.75E-02,9.89E-03,7.63E-03,-1.22E-02
12,5.00E+05,0.15,9.5,0.969926676,1.84E-02,1.10E-02,7.44E-03,-1.33E-02
12,5.00E+05,0.15,10,1.013836143,1.94E-02,1.22E-02,7.25E-03,-1.45E-02
12,5.00E+05,0.2,0,6.56E-13,1.14E-02,2.24E-03,9.11E-03,2.18E-15
12,5.00E+05,0.2,1,0.107936128,1.14E-02,2.32E-03,9.09E-03,-1.01E-03
12,5.00E+05,0.2,2,0.21559452,1.16E-02,2.56E-03,9.04E-03,-2.06E-03
12,5.00E+05,0.2,3,0.32271228,1.19E-02,2.98E-03,8.95E-03,-3.17E-03
12,5.00E+05,0.2,4,0.428964378,1.24E-02,3.57E-03,8.82E-03,-4.37E-03
12,5.00E+05,0.2,5,0.533995879,1.30E-02,4.36E-03,8.66E-03,-5.70E-03
12,5.00E+05,0.2,5.5,0.585920256,1.34E-02,4.84E-03,8.56E-03,-6.42E-03
12,5.00E+05,0.2,6,0.637368258,1.38E-02,5.38E-03,8.45E-03,-7.19E-03
12,5.00E+05,0.2,6.5,0.688275,1.43E-02,5.98E-03,8.33E-03,-8.00E-03
12,5.00E+05,0.2,7,0.738554551,1.48E-02,6.65E-03,8.19E-03,-8.88E-03
12,5.00E+05,0.2,7.5,0.788107946,1.54E-02,7.40E-03,8.05E-03,-9.81E-03
12,5.00E+05,0.2,8,0.836833634,1.61E-02,8.22E-03,7.90E-03,-1.08E-02
12,5.00E+05,0.2,8.5,0.884578239,1.69E-02,9.14E-03,7.73E-03,-1.19E-02
12,5.00E+05,0.2,9,0.931194282,1.77E-02,1.02E-02,7.54E-03,-1.30E-02
12,5.00E+05,0.2,9.5,0.976490159,1.86E-02,1.13E-02,7.35E-03,-1.42E-02
12,5.00E+05,0.2,10,1.020233012,1.97E-02,1.26E-02,7.14E-03,-1.56E-02
12,5.00E+05,0.25,0,-2.61E-13,1.14E-02,2.28E-03,9.08E-03,3.93E-14
12,5.00E+05,0.25,1,0.109122737,1.14E-02,2.36E-03,9.06E-03,-1.07E-03
12,5.00E+05,0.25,2,0.217961852,1.16E-02,2.61E-03,9.01E-03,-2.18E-03
12,5.00E+05,0.25,3,0.32624608,1.20E-02,3.04E-03,8.91E-03,-3.35E-03
12,5.00E+05,0.25,4,0.43364152,1.24E-02,3.65E-03,8.78E-03,-4.64E-03
12,5.00E+05,0.25,5,0.539772361,1.31E-02,4.46E-03,8.61E-03,-6.07E-03
12,5.00E+05,0.25,5.5,0.592221264,1.35E-02,4.96E-03,8.50E-03,-6.86E-03
12,5.00E+05,0.25,6,0.644169971,1.39E-02,5.52E-03,8.39E-03,-7.70E-03
12,5.00E+05,0.25,6.5,0.695545249,1.44E-02,6.14E-03,8.26E-03,-8.60E-03
12,5.00E+05,0.25,7,0.746245116,1.50E-02,6.84E-03,8.12E-03,-9.56E-03
12,5.00E+05,0.25,7.5,0.796164227,1.56E-02,7.62E-03,7.97E-03,-1.06E-02
12,5.00E+05,0.25,8,0.845182047,1.63E-02,8.49E-03,7.81E-03,-1.17E-02
12,5.00E+05,0.25,8.5,0.893115336,1.71E-02,9.46E-03,7.62E-03,-1.29E-02
12,5.00E+05,0.25,9,0.939788856,1.80E-02,1.05E-02,7.43E-03,-1.42E-02
12,5.00E+05,0.25,9.5,0.984965917,1.90E-02,1.18E-02,7.22E-03,-1.56E-02
12,5.00E+05,0.25,10,1.028354742,2.01E-02,1.31E-02,6.99E-03,-1.70E-02
12,5.00E+05,0.3,0,3.31E-13,1.14E-02,2.34E-03,9.05E-03,-1.56E-13
12,5.00E+05,0.3,1,0.110639068,1.14E-02,2.42E-03,9.03E-03,-1.14E-03
12,5.00E+05,0.3,2,0.22098938,1.16E-02,2.68E-03,8.97E-03,-2.33E-03
12,5.00E+05,0.3,3,0.330767325,1.20E-02,3.12E-03,8.87E-03,-3.60E-03
12,5.00E+05,0.3,4,0.43962935,1.25E-02,3.75E-03,8.73E-03,-5.00E-03
12,5.00E+05,0.3,5,0.547167423,1.31E-02,4.60E-03,8.55E-03,-6.59E-03
12,5.00E+05,0.3,5.5,0.600288148,1.36E-02,5.12E-03,8.44E-03,-7.46E-03
12,5.00E+05,0.3,6,0.6528751,1.40E-02,5.70E-03,8.32E-03,-8.40E-03
12,5.00E+05,0.3,6.5,0.704836637,1.45E-02,6.36E-03,8.18E-03,-9.42E-03
12,5.00E+05,0.3,7,0.756055874,1.51E-02,7.10E-03,8.03E-03,-1.05E-02
12,5.00E+05,0.3,7.5,0.806413132,1.58E-02,7.93E-03,7.87E-03,-1.17E-02
12,5.00E+05,0.3,8,0.855745996,1.65E-02,8.86E-03,7.69E-03,-1.30E-02
12,5.00E+05,0.3,8.5,0.903838852,1.74E-02,9.91E-03,7.49E-03,-1.43E-02
12,5.00E+05,0.3,9,0.950440808,1.84E-02,1.11E-02,7.27E-03,-1.58E-02
12,5.00E+05,0.3,9.5,0.995227354,1.95E-02,1.24E-02,7.03E-03,-1.74E-02
12,5.00E+05,0.3,10,1.037762702,2.08E-02,1.40E-02,6.77E-03,-1.92E-02
12,5.00E+05,0.35,0,9.09E-12,1.14E-02,2.40E-03,9.00E-03,3.15E-12
12,5.00E+05,0.35,1,0.112535443,1.15E-02,2.49E-03,8.98E-03,-1.23E-03
12,5.00E+05,0.35,2,0.224778029,1.17E-02,2.76E-03,8.92E-03,-2.52E-03
12,5.00E+05,0.35,3,0.336429582,1.20E-02,3.21E-03,8.82E-03,-3.92E-03
12,5.00E+05,0.35,4,0.447129918,1.25E-02,3.88E-03,8.67E-03,-5.48E-03
12,5.00E+05,0.35,5,0.5564332,1.32E-02,4.77E-03,8.47E-03,-7.28E-03
12,5.00E+05,0.35,5.5,0.610391894,1.37E-02,5.32E-03,8.36E-03,-8.28E-03
12,5.00E+05,0.35,6,0.663770902,1.42E-02,5.94E-03,8.22E-03,-9.36E-03
12,5.00E+05,0.35,6.5,0.716450487,1.47E-02,6.64E-03,8.08E-03,-1.05E-02
12,5.00E+05,0.35,7,0.768283775,1.54E-02,7.44E-03,7.91E-03,-1.18E-02
12,5.00E+05,0.35,7.5,0.819110798,1.61E-02,8.34E-03,7.73E-03,-1.32E-02
12,5.00E+05,0.35,8,0.868693611,1.69E-02,9.37E-03,7.53E-03,-1.47E-02
12,5.00E+05,0.35,8.5,0.916721891,1.78E-02,1.05E-02,7.30E-03,-1.64E-02
12,5.00E+05,0.35,9,0.962769203,1.90E-02,1.19E-02,7.05E-03,-1.82E-02
12,5.00E+05,0.35,9.5,1.006161946,2.03E-02,1.35E-02,6.76E-03,-2.02E-02
12,5.00E+05,0.35,10,1.046037663,2.19E-02,1.55E-02,6.44E-03,-2.23E-02
12,5.00E+05,0.4,0,-5.10E-11,1.14E-02,2.48E-03,8.95E-03,-6.39E-11
12,5.00E+05,0.4,1,0.114882096,1.15E-02,2.57E-03,8.93E-03,-1.36E-03
12,5.00E+05,0.4,2,0.229468902,1.17E-02,2.86E-03,8.87E-03,-2.78E-03
12,5.00E+05,0.4,3,0.343444565,1.21E-02,3.34E-03,8.76E-03,-4.35E-03
12,5.00E+05,0.4,4,0.456433329,1.26E-02,4.04E-03,8.60E-03,-6.13E-03
12,5.00E+05,0.4,5,0.567930714,1.34E-02,4.99E-03,8.38E-03,-8.21E-03
12,5.00E+05,0.4,5.5,0.622923513,1.38E-02,5.58E-03,8.26E-03,-9.40E-03
12,5.00E+05,0.4,6,0.677255534,1.44E-02,6.25E-03,8.11E-03,-1.07E-02
12,5.00E+05,0.4,6.5,0.730769884,1.50E-02,7.02E-03,7.94E-03,-1.21E-02
12,5.00E+05,0.4,7,0.783251681,1.57E-02,7.91E-03,7.76E-03,-1.37E-02
12,5.00E+05,0.4,7.5,0.834398694,1.65E-02,8.94E-03,7.54E-03,-1.54E-02
12,5.00E+05,0.4,8,0.883709211,1.75E-02,1.02E-02,7.30E-03,-1.74E-02
12,5.00E+05,0.4,8.5,0.93069455,1.86E-02,1.16E-02,7.02E-03,-1.95E-02
12,5.00E+05,0.4,9,0.974262196,2.01E-02,1.34E-02,6.69E-03,-2.19E-02
12,5.00E+05,0.4,9.5,1.009317572,2.22E-02,1.60E-02,6.24E-03,-2.48E-02
12,5.00E+05,0.4,10,1.032293958,2.54E-02,1.97E-02,5.68E-03,-2.78E-02
12,5.00E+05,0.45,0,-2.10E-13,1.15E-02,2.58E-03,8.90E-03,-2.17E-13
12,5.00E+05,0.45,1,0.117779592,1.16E-02,2.68E-03,8.87E-03,-1.51E-03
12,5.00E+05,0.45,2,0.235263339,1.18E-02,2.98E-03,8.80E-03,-3.12E-03
12,5.00E+05,0.45,3,0.352122903,1.22E-02,3.49E-03,8.68E-03,-4.92E-03
12,5.00E+05,0.45,4,0.467961106,1.28E-02,4.25E-03,8.51E-03,-7.01E-03
12,5.00E+05,0.45,5,0.582183882,1.36E-02,5.29E-03,8.27E-03,-9.52E-03
12,5.00E+05,0.45,5.5,0.638429658,1.41E-02,5.93E-03,8.13E-03,-1.10E-02
12,5.00E+05,0.45,6,0.693857622,1.47E-02,6.69E-03,7.96E-03,-1.26E-02
12,5.00E+05,0.45,6.5,0.748155399,1.53E-02,7.58E-03,7.76E-03,-1.44E-02
12,5.00E+05,0.45,7,0.80109257,1.62E-02,8.63E-03,7.54E-03,-1.65E-02
12,5.00E+05,0.45,7.5,0.85160482,1.72E-02,9.93E-03,7.27E-03,-1.88E-02
12,5.00E+05,0.45,8,0.896556273,1.87E-02,1.18E-02,6.88E-03,-2.18E-02
12,5.00E+05,0.45,8.5,0.928950044,2.12E-02,1.49E-02,6.32E-03,-2.54E-02
12,5.00E+05,0.45,9,0.947156611,2.49E-02,1.93E-02,5.67E-03,-2.92E-02
12,5.00E+05,0.45,9.5,0.950205279,3.00E-02,2.50E-02,5.01E-03,-3.18E-02
12,5.00E+05,0.45,10,0.935851095,3.67E-02,3.23E-02,4.46E-03,-3.22E-02
12,5.00E+05,0.5,0,-8.91E-13,1.15E-02,2.71E-03,8.83E-03,-3.71E-13
12,5.00E+05,0.5,1,0.121374747,1.16E-02,2.81E-03,8.81E-03,-1.72E-03
12,5.00E+05,0.5,2,0.242463584,1.19E-02,3.13E-03,8.73E-03,-3.57E-03
12,5.00E+05,0.5,3,0.362938142,1.23E-02,3.69E-03,8.60E-03,-5.69E-03
12,5.00E+05,0.5,4,0.482351967,1.29E-02,4.52E-03,8.40E-03,-8.24E-03
12,5.00E+05,0.5,5,0.599961644,1.38E-02,5.68E-03,8.13E-03,-1.14E-02
12,5.00E+05,0.5,5.5,0.657630617,1.44E-02,6.44E-03,7.96E-03,-1.33E-02
12,5.00E+05,0.5,6,0.714254432,1.51E-02,7.33E-03,7.76E-03,-1.55E-02
12,5.00E+05,0.5,6.5,0.768268567,1.60E-02,8.53E-03,7.50E-03,-1.82E-02
12,5.00E+05,0.5,7,0.814615732,1.76E-02,1.05E-02,7.08E-03,-2.17E-02
12,5.00E+05,0.5,7.5,0.849939001,2.01E-02,1.35E-02,6.56E-03,-2.61E-02
12,5.00E+05,0.5,8,0.873875734,2.36E-02,1.77E-02,5.93E-03,-3.04E-02
12,5.00E+05,0.5,8.5,0.881667088,2.87E-02,2.34E-02,5.24E-03,-3.38E-02
12,5.00E+05,0.5,9,0.870137876,3.52E-02,3.06E-02,4.63E-03,-3.47E-02
12,5.00E+05,0.5,9.5,0.842776152,4.32E-02,3.90E-02,4.22E-03,-3.22E-02
12,5.00E+05,0.5,10,0.805587626,5.27E-02,4.88E-02,3.96E-03,-2.61E-02
12,5.00E+05,0.55,0,-8.42E-13,1.16E-02,2.86E-03,8.75E-03,-3.82E-13
12,5.00E+05,0.55,1,0.125899025,1.17E-02,2.98E-03,8.73E-03,-2.01E-03
12,5.00E+05,0.55,2,0.251546833,1.20E-02,3.33E-03,8.64E-03,-4.21E-03
12,5.00E+05,0.55,3,0.376635404,1.24E-02,3.95E-03,8.49E-03,-6.81E-03
12,5.00E+05,0.55,4,0.500634573,1.32E-02,4.89E-03,8.27E-03,-1.01E-02
12,5.00E+05,0.55,5,0.622517846,1.42E-02,6.27E-03,7.95E-03,-1.45E-02
12,5.00E+05,0.55,5.5,0.680461161,1.50E-02,7.35E-03,7.70E-03,-1.75E-02
12,5.00E+05,0.55,6,0.732195462,1.66E-02,9.23E-03,7.34E-03,-2.14E-02
12,5.00E+05,0.55,6.5,0.776522556,1.90E-02,1.22E-02,6.87E-03,-2.60E-02
12,5.00E+05,0.55,7,0.809720736,2.26E-02,1.64E-02,6.28E-03,-3.08E-02
12,5.00E+05,0.55,7.5,0.827567026,2.74E-02,2.18E-02,5.60E-03,-3.51E-02
12,5.00E+05,0.55,8,0.822950727,3.35E-02,2.86E-02,4.95E-03,-3.73E-02
12,5.00E+05,0.55,8.5,0.796667467,4.12E-02,3.67E-02,4.45E-03,-3.56E-02
12,5.00E+05,0.55,9,0.752779423,5.01E-02,4.59E-02,4.16E-03,-2.97E-02
12,5.00E+05,0.55,9.5,0.721489232,6.02E-02,5.63E-02,3.98E-03,-2.19E-02
12,5.00E+05,0.55,10,0.662875978,6.90E-02,6.50E-02,4.07E-03,-1.40E-02
12,5.00E+05,0.6,0,7.27E-11,1.17E-02,3.06E-03,8.66E-03,4.59E-11
12,5.00E+05,0.6,1,0.131733331,1.18E-02,3.19E-03,8.63E-03,-2.42E-03
12,5.00E+05,0.6,2,0.263314416,1.21E-02,3.59E-03,8.53E-03,-5.14E-03
12,5.00E+05,0.6,3,0.3945133,1.27E-02,4.31E-03,8.36E-03,-8.54E-03
12,5.00E+05,0.6,4,0.524822061,1.35E-02,5.43E-03,8.09E-03,-1.32E-02
12,5.00E+05,0.6,5,0.645891133,1.58E-02,8.29E-03,7.55E-03,-2.10E-02
12,5.00E+05,0.6,5.5,0.699181145,1.85E-02,1.14E-02,7.12E-03,-2.58E-02
12,5.00E+05,0.6,6,0.739335866,2.24E-02,1.58E-02,6.58E-03,-3.11E-02
12,5.00E+05,0.6,6.5,0.765478662,2.74E-02,2.15E-02,5.93E-03,-3.56E-02
12,5.00E+05,0.6,7,0.767475295,3.34E-02,2.81E-02,5.27E-03,-3.84E-02
12,5.00E+05,0.6,7.5,0.744132886,4.07E-02,3.60E-02,4.74E-03,-3.70E-02
12,5.00E+05,0.6,8,0.702602778,4.91E-02,4.47E-02,4.40E-03,-3.12E-02
12,5.00E+05,0.6,8.5,0.658084239,5.82E-02,5.39E-02,4.22E-03,-2.34E-02
12,5.00E+05,0.6,9,0.621857914,6.74E-02,6.32E-02,4.14E-03,-1.58E-02
12,5.00E+05,0.6,9.5,0.588390012,7.70E-02,7.28E-02,4.11E-03,-8.00E-03
12,5.00E+05,0.6,10,0.56587097,8.67E-02,8.27E-02,4.09E-03,-9.43E-04
12,6.00E+05,0.05,0,6.88E-13,1.10E-02,2.08E-03,8.92E-03,-1.96E-13
12,6.00E+05,0.05,1,0.106363319,1.11E-02,2.16E-03,8.90E-03,-8.97E-04
12,6.00E+05,0.05,2,0.212469845,1.12E-02,2.38E-03,8.86E-03,-1.82E-03
12,6.00E+05,0.05,3,0.318077602,1.15E-02,2.76E-03,8.78E-03,-2.78E-03
12,6.00E+05,0.05,4,0.422895211,1.20E-02,3.30E-03,8.67E-03,-3.81E-03
12,6.00E+05,0.05,5,0.526604054,1.25E-02,4.02E-03,8.53E-03,-4.94E-03
12,6.00E+05,0.05,5.5,0.577931712,1.29E-02,4.45E-03,8.45E-03,-5.55E-03
12,6.00E+05,0.05,6,0.628838907,1.33E-02,4.94E-03,8.35E-03,-6.19E-03
12,6.00E+05,0.05,6.5,0.679268436,1.37E-02,5.48E-03,8.25E-03,-6.87E-03
12,6.00E+05,0.05,7,0.729157792,1.42E-02,6.08E-03,8.14E-03,-7.59E-03
12,6.00E+05,0.05,7.5,0.778439078,1.48E-02,6.74E-03,8.02E-03,-8.35E-03
12,6.00E+05,0.05,8,0.827013124,1.54E-02,7.47E-03,7.89E-03,-9.16E-03
12,6.00E+05,0.05,8.5,0.874772341,1.60E-02,8.27E-03,7.75E-03,-1.00E-02
12,6.00E+05,0.05,9,0.921610955,1.68E-02,9.17E-03,7.60E-03,-1.10E-02
12,6.00E+05,0.05,9.5,0.967400217,1.76E-02,1.01E-02,7.43E-03,-1.19E-02
12,6.00E+05,0.05,10,1.011987548,1.85E-02,1.12E-02,7.26E-03,-1.30E-02
12,6.00E+05,0.1,0,-2.44E-13,1.10E-02,2.10E-03,8.91E-03,-1.76E-13
12,6.00E+05,0.1,1,0.106731981,1.11E-02,2.17E-03,8.89E-03,-9.12E-04
12,6.00E+05,0.1,2,0.213205292,1.12E-02,2.39E-03,8.85E-03,-1.85E-03
12,6.00E+05,0.1,3,0.319176565,1.15E-02,2.77E-03,8.77E-03,-2.83E-03
12,6.00E+05,0.1,4,0.424350282,1.20E-02,3.32E-03,8.66E-03,-3.89E-03
12,6.00E+05,0.1,5,0.528403902,1.26E-02,4.05E-03,8.51E-03,-5.05E-03
12,6.00E+05,0.1,5.5,0.579896657,1.29E-02,4.48E-03,8.43E-03,-5.67E-03
12,6.00E+05,0.1,6,0.630963499,1.33E-02,4.97E-03,8.33E-03,-6.33E-03
12,6.00E+05,0.1,6.5,0.681544466,1.38E-02,5.52E-03,8.23E-03,-7.03E-03
12,6.00E+05,0.1,7,0.731575908,1.42E-02,6.13E-03,8.12E-03,-7.77E-03
12,6.00E+05,0.1,7.5,0.780985723,1.48E-02,6.80E-03,8.00E-03,-8.56E-03
12,6.00E+05,0.1,8,0.829673078,1.54E-02,7.54E-03,7.86E-03,-9.40E-03
12,6.00E+05,0.1,8.5,0.877526992,1.61E-02,8.36E-03,7.72E-03,-1.03E-02
12,6.00E+05,0.1,9,0.924433159,1.68E-02,9.26E-03,7.56E-03,-1.13E-02
12,6.00E+05,0.1,9.5,0.970253317,1.77E-02,1.03E-02,7.40E-03,-1.23E-02
12,6.00E+05,0.1,10,1.014833631,1.86E-02,1.14E-02,7.22E-03,-1.34E-02
12,6.00E+05,0.15,0,-6.16E-14,1.10E-02,2.12E-03,8.89E-03,-1.44E-14
12,6.00E+05,0.15,1,0.107356913,1.11E-02,2.19E-03,8.88E-03,-9.39E-04
12,6.00E+05,0.15,2,0.214452181,1.12E-02,2.42E-03,8.83E-03,-1.91E-03
12,6.00E+05,0.15,3,0.32103969,1.16E-02,2.80E-03,8.75E-03,-2.92E-03
12,6.00E+05,0.15,4,0.426817588,1.20E-02,3.36E-03,8.64E-03,-4.02E-03
12,6.00E+05,0.15,5,0.531455398,1.26E-02,4.10E-03,8.49E-03,-5.23E-03
12,6.00E+05,0.15,5.5,0.583228125,1.29E-02,4.54E-03,8.40E-03,-5.88E-03
12,6.00E+05,0.15,6,0.634565018,1.33E-02,5.04E-03,8.31E-03,-6.57E-03
12,6.00E+05,0.15,6.5,0.68540281,1.38E-02,5.60E-03,8.20E-03,-7.31E-03
12,6.00E+05,0.15,7,0.735674498,1.43E-02,6.22E-03,8.08E-03,-8.09E-03
12,6.00E+05,0.15,7.5,0.785299107,1.49E-02,6.90E-03,7.96E-03,-8.93E-03
12,6.00E+05,0.15,8,0.834175056,1.55E-02,7.66E-03,7.82E-03,-9.82E-03
12,6.00E+05,0.15,8.5,0.882182234,1.62E-02,8.50E-03,7.67E-03,-1.08E-02
12,6.00E+05,0.15,9,0.929195406,1.69E-02,9.43E-03,7.51E-03,-1.18E-02
